variant,size,layers,step,moves_n,moves_mean,moves_std,moves_median,moves_min,moves_max,moves_ci95,tau_n,tau_mean,tau_std,tau_median,tau_min,tau_max,tau_ci95,entropy_n,entropy_mean,entropy_std,entropy_median,entropy_min,entropy_max,entropy_ci95,gini_n,gini_mean,gini_std,gini_median,gini_min,gini_max,gini_ci95,drift_n,drift_mean,drift_std,drift_median,drift_min,drift_max,drift_ci95
baseline,100,1,5,7,2521.1428571428573,63.059306929875135,2526.0,2408,2603,46.71498831567159,7,0.72449,0.017426647602641968,0.714286,0.714286,0.75,0.012909841207802166,7,0.5066295714285715,0.024579612350192064,0.50747,0.480621,0.554176,0.018208831648274415,7,0.221416,0.010564165718755718,0.221599,0.210551,0.241653,0.007826043484196429,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,6,7,2590.1428571428573,90.20796079324812,2564.0,2475,2702,66.82699255041582,7,0.7663265714285714,0.03393521095095351,0.75,0.714286,0.8,0.02513955608212685,7,0.5095497142857143,0.038400640331962735,0.506862,0.456145,0.552107,0.028447592461122856,7,0.22203742857142858,0.0157756975424981,0.221264,0.200184,0.239279,0.011686800287686382,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,7,7,2562.0,80.87232736439172,2526.0,2496,2692,59.911058522891516,7,0.7561225714285714,0.04294195349871401,0.75,0.714286,0.8,0.03181184433529124,7,0.4596291428571429,0.05059619679194796,0.460823,0.400831,0.531954,0.037482187119209934,7,0.20088857142857144,0.02124240560653103,0.201666,0.176189,0.231739,0.015736594295420677,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,8,7,2527.5714285714284,36.253078686998585,2538.0,2462,2563,26.856656530551234,7,0.787755,0.04938045545894984,0.8,0.714286,0.833333,0.036581553336015316,7,0.45853128571428575,0.038590757972664425,0.479334,0.404168,0.497724,0.028588433580322887,7,0.20014071428571428,0.016030888379565723,0.208873,0.17738,0.216092,0.01187584830537451,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,9,7,2600.1428571428573,72.66688510233665,2575.0,2506,2692,53.83238182853636,7,0.7928569999999999,0.041785383257785275,0.8,0.75,0.833333,0.030955045110534075,7,0.4591071428571429,0.041294419091965184,0.476472,0.409011,0.504927,0.030591333766620894,7,0.20046485714285714,0.017145987649482025,0.207919,0.179115,0.219618,0.012701925404872028,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,10,7,2610.1428571428573,53.82201709160968,2588.0,2572,2722,39.87190823959478,7,0.7928569999999999,0.04178538325778519,0.8,0.75,0.833333,0.030955045110534075,7,0.4483695714285715,0.04712930000844182,0.473438,0.375013,0.492563,0.03491387404032958,7,0.19576671428571427,0.019492309840159063,0.205894,0.165035,0.213741,0.014440105208277857,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,11,7,2566.285714285714,101.95377103654104,2579.0,2390,2717,75.52841054861409,7,0.7928569999999999,0.04178538325778525,0.8,0.75,0.833333,0.030955045110534075,7,0.43247942857142857,0.03256814196346455,0.412563,0.394659,0.4708,0.02412681720365674,7,0.18906728571428572,0.013719893412052993,0.180258,0.173142,0.205585,0.010163839275129583,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,12,7,2554.1428571428573,85.0341668025832,2587.0,2437,2679,62.99419232490139,7,0.8047617142857143,0.039339628229535864,0.833333,0.75,0.833333,0.02914320443022466,7,0.43076042857142854,0.03519728534445587,0.442374,0.370535,0.466725,0.026074513876882404,7,0.18815085714285715,0.01437434292328489,0.193264,0.163333,0.202799,0.010648662257792445,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,13,7,2642.714285714286,70.91242083423344,2653.0,2516,2721,52.5326565100224,7,0.817687,0.023443870712832326,0.8,0.8,0.857143,0.017367462468973388,7,0.45162257142857143,0.028678686591597054,0.448123,0.418773,0.500306,0.021245468341811943,7,0.19682328571428573,0.01206895486657517,0.195599,0.182601,0.216963,0.008940806885197774,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,14,7,2618.5714285714284,49.5710168776646,2640.0,2538,2674,36.722723210568134,7,0.795238,0.034310934287288986,0.8,0.75,0.833333,0.025417895824844876,7,0.4210562857142857,0.028763810779718117,0.426295,0.381485,0.458534,0.02130852922286284,7,0.18409942857142858,0.011875196445492921,0.186786,0.167784,0.199497,0.008797268638147488,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,15,7,2622.714285714286,115.07347549242066,2654.0,2428,2719,85.24762362279276,7,0.8238092857142857,0.016264838565796712,0.833333,0.8,0.833333,0.01204916102871895,7,0.43950385714285717,0.02502127557652071,0.428699,0.410231,0.470895,0.01853602034510465,7,0.19173428571428572,0.010586471897572645,0.187464,0.17955,0.205099,0.007842568132714351,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,100,1,16,7,2614.4285714285716,63.59731950026708,2609.0,2513,2692,47.11355360544705,7,0.7999998571428572,0.03726765055392574,0.8,0.75,0.833333,0.027608261887736907,7,0.4153181428571429,0.035178199235836254,0.431039,0.362779,0.449363,0.026060374689749435,7,0.18197785714285716,0.014888143811196113,0.188908,0.159683,0.196693,0.01102929128218128,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,1,7,3519.5714285714284,45.29112180423126,3501.0,3464,3579,33.55213257007667,7,0.25,0.0,0.25,0.25,0.25,0.0,7,1.0688305714285715,0.009365744477565432,1.069715,1.055215,1.082431,0.006938240604572107,7,0.4706577142857143,0.0038836352263605504,0.471346,0.465273,0.476079,0.0028770372377152154,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,2,7,3799.285714285714,61.26639722206148,3806.0,3695,3878,45.38678221685252,7,0.428571,0.0,0.428571,0.428571,0.428571,4.4418171880010264e-17,7,0.7031080000000001,0.011449756460292077,0.703197,0.691175,0.719772,0.00848209828653264,7,0.319378,0.00505023154584683,0.319886,0.313993,0.326433,0.003741263885409131,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,3,7,3739.0,91.21768834314241,3695.0,3664,3885,67.5750091873221,7,0.625,0.0,0.625,0.625,0.625,0.0,7,0.5627334285714286,0.016438902182091757,0.559965,0.53962,0.583601,0.012178109160204913,7,0.24859271428571428,0.006907731772303783,0.247943,0.238861,0.256875,0.0051173193100554825,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,4,7,3633.4285714285716,156.12906748676158,3663.0,3432,3861,115.6620317995495,7,0.72449,0.01742664760264197,0.714286,0.714286,0.75,0.012909841207802166,7,0.5724308571428571,0.028222061461609393,0.555149,0.548515,0.616534,0.020907195711639577,7,0.2492274285714286,0.011585180761892085,0.242462,0.238801,0.267424,0.008582422013114946,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,5,7,3722.0,199.9549949363606,3855.0,3469,3904,148.1287332019011,7,0.7227892857142857,0.03051747442976611,0.714286,0.666667,0.75,0.022607661435221464,7,0.5176511428571429,0.06137799411957725,0.514226,0.409175,0.587631,0.04546945435546814,7,0.22644742857142858,0.025422392005586623,0.224628,0.182198,0.255678,0.018833171554170056,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,6,7,3688.285714285714,82.00348424653325,3712.0,3566,3782,60.749031267996365,7,0.7537415714285715,0.04685591883585661,0.75,0.714286,0.833333,0.03471135043350903,7,0.4990355714285714,0.04063883500158087,0.494063,0.440109,0.555418,0.030105670275959645,7,0.21785414285714286,0.01692521603435311,0.216044,0.192664,0.240915,0.012538375503623527,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,7,7,3746.4285714285716,146.36809436355674,3748.0,3581,3938,108.43100171691366,7,0.7731292857142857,0.046994009329964226,0.8,0.714286,0.833333,0.03481364930314164,7,0.49254385714285714,0.05940841613617995,0.528729,0.415016,0.553793,0.04401037056655926,7,0.2148097142857143,0.024600465318866675,0.229889,0.182828,0.239783,0.018224279743653336,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,8,7,3760.5714285714284,127.64123829815232,3756.0,3606,3925,94.55795260050843,7,0.7707482857142857,0.051520736681826426,0.75,0.714286,0.833333,0.03816709585442764,7,0.47218342857142853,0.04712350991050766,0.484325,0.406369,0.525578,0.03490958467575345,7,0.206088,0.01962158632730799,0.211965,0.178614,0.228119,0.014535874570179805,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,9,7,3734.4285714285716,148.32268554613975,3694.0,3562,3925,109.87898312840964,7,0.7809522857142858,0.0401714447533497,0.75,0.75,0.833333,0.029759422734589456,7,0.4613508571428571,0.03094255032814076,0.467769,0.427673,0.505285,0.022922562067540935,7,0.2013454285714286,0.012748675537183491,0.204475,0.187364,0.219145,0.009444351004715287,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,10,7,3778.1428571428573,122.4655442310593,3815.0,3587,3900,90.7237447786778,7,0.795238,0.03431093428728903,0.8,0.75,0.833333,0.025417895824844876,7,0.4615717142857143,0.040678102547989634,0.464519,0.404921,0.513161,0.030134760081429773,7,0.20113699999999998,0.01706437544515865,0.20236,0.177812,0.222711,0.012641466237827527,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,11,7,3796.4285714285716,115.03167265708049,3837.0,3612,3905,85.21665564899855,7,0.795238,0.034310934287289034,0.8,0.75,0.833333,0.025417895824844876,7,0.4546117142857143,0.018943252903644313,0.456797,0.42871,0.489335,0.014033358137580623,7,0.198169,0.007820935344744042,0.198685,0.188083,0.212942,0.005793829983790224,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,120,1,12,7,3727.285714285714,93.9356415952154,3746.0,3606,3851,69.58849713374569,7,0.7928571428571429,0.018898223650461385,0.8,0.75,0.8,0.014000000000000012,7,0.4311865714285714,0.012621096463951972,0.431059,0.407433,0.444555,0.009349839104640607,7,0.18819,0.005285027183783765,0.188224,0.178227,0.193626,0.0039152029281422085,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,1,7,4766.571428571428,45.478409320090684,4770.0,4712,4844,33.69087710345339,7,0.25,0.0,0.25,0.25,0.25,0.0,7,1.073961857142857,0.004721559538562416,1.073354,1.068766,1.080709,0.0034977802550378886,7,0.47260985714285714,0.001713788048794387,0.472457,0.470792,0.475418,0.0012695919535556843,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,2,7,5225.0,95.62426470305536,5189.0,5070,5339,70.83944663815493,7,0.428571,0.0,0.428571,0.428571,0.428571,4.4418171880010264e-17,7,0.7030019999999999,0.006728976247047803,0.700349,0.694808,0.713015,0.004984895363769771,7,0.31905157142857143,0.0030881247199091807,0.317893,0.31561,0.323673,0.0022877148074006023,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,3,7,5068.285714285715,60.8898302557286,5065.0,4994,5179,45.107817504286324,7,0.625,0.0,0.625,0.625,0.625,0.0,7,0.5597954285714286,0.014248176138920874,0.555654,0.543501,0.58029,0.010555196595952152,7,0.24739714285714287,0.006220635295224305,0.245408,0.24066,0.256655,0.004608311116638427,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,4,7,5014.714285714285,260.416150475679,5001.0,4682,5342,192.9189840321579,7,0.729592,0.019089935987320658,0.714286,0.714286,0.75,0.014142022486645969,7,0.5808137142857143,0.038259253184531675,0.582957,0.522926,0.620747,0.028342851396531487,7,0.25297585714285714,0.015923713097438157,0.253963,0.22909,0.269244,0.011796451745277756,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,5,7,4906.285714285715,216.511519543968,4890.0,4621,5235,160.39397827433132,7,0.7040818571428572,0.03791397138007996,0.714286,0.666667,0.75,0.028087063056223344,7,0.47919971428571423,0.06891953824500537,0.502898,0.396553,0.556835,0.051056308427512964,7,0.21058314285714289,0.028165276224626737,0.220172,0.176618,0.242109,0.0208651286193847,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,6,7,4982.285714285715,164.38340780597272,4925.0,4751,5246,121.77693268157698,7,0.7755101428571428,0.05601900650502044,0.75,0.714286,0.833333,0.04149946077345424,7,0.5118911428571429,0.055672055492944794,0.538325,0.428782,0.570652,0.04124243586683341,7,0.22274542857142857,0.023243011938050992,0.234089,0.188079,0.24716,0.01721866420629273,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,7,7,5010.714285714285,168.7273088800529,4985.0,4821,5277,124.99493963090399,7,0.7534014285714286,0.05613933402365093,0.714286,0.714286,0.833333,0.04158860064670286,7,0.46326557142857144,0.05941318357305653,0.429562,0.414376,0.548533,0.04401390233322195,7,0.2024572857142857,0.024611776610085706,0.188268,0.182135,0.237675,0.018232659265453664,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,8,7,5051.857142857143,106.50888628252034,5020.0,4922,5212,78.90288714616214,7,0.7945577142857143,0.05617058220490591,0.833333,0.714286,0.833333,0.04161174962332956,7,0.4775027142857143,0.05670660525815984,0.501614,0.397262,0.540051,0.042008841058183595,7,0.20787214285714287,0.02360665131856253,0.217555,0.174468,0.234002,0.017488052029260813,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,9,7,4992.142857142857,130.05694723393117,4984.0,4859,5177,96.34753482402475,7,0.7687074285714285,0.04603348851237596,0.75,0.714286,0.833333,0.03410208552365871,7,0.4368722857142857,0.027641492372363474,0.426485,0.407878,0.475558,0.02047710411150951,7,0.19112757142857142,0.011246386410119215,0.186954,0.179152,0.206818,0.008331439645007339,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,10,7,5137.285714285715,155.15230612284847,5155.0,4905,5294,114.93843685498192,7,0.8190474285714285,0.017817237953333665,0.833333,0.8,0.833333,0.013199194588883044,7,0.474373,0.022971854830059618,0.472046,0.431022,0.498844,0.017017788209580387,7,0.206356,0.009741133335842733,0.205053,0.187863,0.21661,0.007216332562477054,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,11,7,5158.428571428572,128.55200911545126,5235.0,4981,5278,95.23266106401381,7,0.7833332857142857,0.03333325000013394,0.8,0.75,0.833333,0.024693617169171473,7,0.43783485714285714,0.031239930209208074,0.45058,0.40478,0.482951,0.023142864166402002,7,0.1913072857142857,0.012812212035323772,0.196429,0.177454,0.209956,0.009491419501226709,7,0.0,0.0,0.0,0.0,0.0,0.0
baseline,140,1,12,7,5067.571428571428,62.139244558376376,5047.0,5010,5176,46.03339657248854,7,0.8071427142857143,0.030210754419104247,0.8,0.75,0.833333,0.022380440071526737,7,0.4408042857142857,0.02707642998817906,0.441102,0.393877,0.468078,0.020058500039248535,7,0.19215457142857142,0.011109807571948052,0.192209,0.173085,0.203574,0.008230260625763926,7,0.0,0.0,0.0,0.0,0.0,0.0
with_influencer,20,1,1,7,96.42857142857143,6.553806600166117,97.0,84,106,4.855127873358916,7,0.13887485714285713,0.008938293954078918,0.139295,0.123571,0.151105,0.006621580825351802,7,0.8981251428571427,0.06880150844138173,0.905302,0.770987,1.00744,0.05096887072536201,7,0.4035715714285714,0.0307458824227307,0.406556,0.345916,0.450924,0.0227768684443377,7,0.27001514285714284,0.008405515836413049,0.266779,0.261645,0.283485,0.0062268932724219165
with_influencer,20,1,2,7,50.142857142857146,6.202917900165249,50.0,42,61,4.595185886700704,7,0.3010521428571429,0.01803826070171003,0.299097,0.272612,0.329297,0.01336293053224478,7,0.6512294285714286,0.09133607788611817,0.641879,0.525947,0.82048,0.06766271338811451,7,0.296779,0.040515150762811335,0.292777,0.242372,0.370807,0.030014043709632548,7,0.2138314285714286,0.007892874272767442,0.212663,0.201462,0.222083,0.0058471230874678854
with_influencer,20,1,3,7,18.857142857142858,6.25642526870234,17.0,13,31,4.634824700029117,7,0.4239471428571428,0.024183488764227636,0.425589,0.381652,0.461733,0.017915379189139893,7,0.5143291428571428,0.08502949287831169,0.543435,0.373986,0.634231,0.06299072983334611,7,0.23510742857142855,0.038979148831382246,0.24852,0.174145,0.289219,0.028876157554947178,7,0.1567802857142857,0.0033930413453756364,0.15657,0.153428,0.163045,0.002513600204646712
with_influencer,20,1,4,7,6.714285714285714,4.3094580368566735,6.0,0,13,3.192491190277586,7,0.5075944285714286,0.020303839208855243,0.510166,0.474366,0.539344,0.015041294577812557,7,0.42873085714285714,0.07991354086225225,0.4491,0.305092,0.530429,0.05920077954227293,7,0.1977707142857143,0.03783212534656354,0.208365,0.141842,0.245157,0.02802643066608852,7,0.11287157142857143,0.0035646602389354898,0.112041,0.107683,0.117313,0.0026407372601857477
with_influencer,20,1,5,7,2.5714285714285716,2.439750182371333,2.0,0,6,1.8073922282301278,7,0.5501311428571428,0.01888519031259301,0.552436,0.517835,0.577228,0.013990344768189222,7,0.38855100000000004,0.09543383701636786,0.42371,0.252964,0.490194,0.07069837583367433,7,0.17919142857142858,0.04474290299349959,0.195498,0.116312,0.227091,0.03314600639164845,7,0.08908871428571428,0.009177801619746887,0.085513,0.079254,0.104934,0.006799010587078094
with_influencer,20,1,6,7,1.5714285714285714,2.0701966780270626,1.0,0,5,1.533623161014465,7,0.578917,0.02005645394879163,0.579048,0.548625,0.612877,0.014858029012490174,7,0.3657271428571428,0.09223783003993638,0.395412,0.223887,0.453271,0.06833074073221607,7,0.169481,0.043012308951430794,0.182855,0.10476,0.21019,0.031863964384045707,7,0.07051514285714286,0.0074057200061522594,0.068257,0.062178,0.082081,0.00548623415638329
with_influencer,20,1,7,7,1.7142857142857142,2.0586634591635513,1.0,0,5,1.5250792329143648,7,0.5993417142857143,0.021444603654643787,0.598762,0.566564,0.633759,0.015886384705669613,7,0.3466788571428571,0.09081394798236038,0.368064,0.219156,0.436382,0.06727591414243882,7,0.16041414285714284,0.04248638457760545,0.169918,0.101667,0.202578,0.03147435415560632,7,0.05825171428571429,0.010106659202629485,0.058124,0.045385,0.071122,0.007487117914035191
with_influencer,20,1,8,7,2.4285714285714284,3.154739442867026,1.0,0,7,2.33706368476913,7,0.6139244285714286,0.02389407849835839,0.612589,0.577667,0.650504,0.017700981063839362,7,0.32848628571428573,0.09511480419421975,0.352331,0.191208,0.432026,0.07046203301158244,7,0.152143,0.0442241497562889,0.162741,0.088693,0.200341,0.03276170861555707,7,0.051595,0.009608366042153057,0.04609,0.043398,0.068506,0.007117977174900183
with_influencer,20,1,9,7,1.5714285714285714,2.63673679998231,0.0,0,7,1.953321956735926,7,0.6280985714285714,0.02719792511606444,0.625559,0.590591,0.672815,0.020148504889537927,7,0.31986428571428566,0.0929298389408452,0.346983,0.191001,0.423046,0.06884338810013348,7,0.14836071428571426,0.04322159433552587,0.160835,0.088055,0.196807,0.03201900516626545,7,0.04459171428571428,0.00975861562439888,0.039985,0.034244,0.05983,0.007229283623080045
with_influencer,20,1,10,7,2.0,2.449489742783178,1.0,0,6,1.8146073955542006,7,0.6392749999999999,0.032702962883098735,0.633349,0.595314,0.693168,0.02422669393862343,7,0.3112728571428572,0.09727157960135559,0.338318,0.171235,0.417653,0.07205979459269085,7,0.14455914285714286,0.04512019687245971,0.157047,0.080083,0.194276,0.03342550960862477,7,0.03795114285714286,0.008651193528998785,0.037236,0.024473,0.049215,0.006408893854054172
with_influencer,20,1,11,7,2.0,1.7320508075688772,1.0,0,5,1.283121194587635,7,0.6490447142857142,0.03448113547876229,0.640967,0.606206,0.701212,0.025543982631980718,7,0.3036061428571428,0.09772950020750909,0.323991,0.167122,0.410779,0.07239902692503723,7,0.14078228571428572,0.04531790804495977,0.150152,0.077938,0.19086,0.033571976094903914,7,0.033193,0.005677020492006935,0.033028,0.026424,0.04195,0.004205595634707011
with_influencer,20,1,12,7,2.0,2.0,1.0,0,5,1.4816207341961707,7,0.6557081428571429,0.036084756788375194,0.648706,0.610801,0.706124,0.02673196192304135,7,0.29423885714285714,0.09743756692951058,0.31973,0.152346,0.405035,0.07218275972619499,7,0.13662785714285716,0.04503681049774199,0.148652,0.071535,0.188067,0.033363736117759155,7,0.02892114285714286,0.003232416300982462,0.028413,0.023653,0.032901,0.002394607506544653
with_influencer,20,1,13,7,1.4285714285714286,2.29906813420444,0.0,0,6,1.7031735084835014,7,0.661277,0.03628192822420917,0.654079,0.615165,0.710422,0.026878028566802784,7,0.29074071428571424,0.09316792125639647,0.306457,0.155998,0.390524,0.06901976194771658,7,0.13500942857142856,0.043320323001477964,0.143473,0.072677,0.181652,0.03209214438553252,7,0.025627285714285714,0.0039151216973118365,0.025626,0.020002,0.032377,0.0029003627418192606
with_influencer,20,1,14,7,1.5714285714285714,2.0701966780270626,1.0,0,5,1.533623161014465,7,0.6656698571428572,0.035879027752660615,0.656391,0.619802,0.714099,0.026579555720570917,7,0.28401314285714285,0.09246388836987221,0.306457,0.143233,0.377314,0.06849820708660141,7,0.132202,0.043091945596982886,0.143473,0.067145,0.176576,0.03192296003667161,7,0.023991571428571428,0.003019910917954526,0.024317,0.019029,0.028865,0.002237181315733408
with_influencer,20,1,15,7,1.5714285714285714,2.6367367999823097,0.0,0,7,1.953321956735926,7,0.6696718571428572,0.03516900957011526,0.660921,0.627256,0.71683,0.02605356689011314,7,0.28122614285714287,0.08712957622114427,0.306457,0.148593,0.368569,0.0645464933454865,7,0.13077357142857143,0.04088851644352459,0.143473,0.068982,0.172765,0.030290636876623547,7,0.021422,0.003920157522345244,0.020392,0.016246,0.028565,0.0029040933332109007
